timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
180000,179,6102.566,1000,2514.98,20.792907,-382.606548,0.0,0.1
181000,180,6009.578,1000,2534.45,21.045621,-383.578374,0.0,0.1
182000,181,6025.058,1000,2548.49,21.170397,-385.267279,0.0,0.1
183000,182,5893.857,1000,2562.51,20.945171,-386.483758,0.0,0.1
184000,183,5885.262,1000,2576.26,21.029927,-387.601343,0.0,0.1
185000,184,5982.331,1000,2589.26,21.233427,-388.699052,0.0,0.1
186000,185,5955.142,1000,2602.93,21.055257,-389.778865,0.0,0.1
187000,186,5874.17,1000,2616.63,21.305165,-390.976704,0.0,0.1
188000,187,5968.749,1000,2630.11,21.479418,-391.519052,0.0,0.1
189000,188,6017.656,1000,2643.45,21.344287,-393.632627,0.0,0.1
190000,189,5903.994,1000,2656.54,20.961378,-394.12864,0.0,0.1
191000,190,6043.142,1000,2676.75,21.231795,-395.508028,0.0,0.1
192000,191,6014.598,1000,2691.26,21.410447,-396.285889,0.0,0.1
193000,192,6188.796,1000,2705.68,21.228863,-397.232987,0.0,0.1
194000,193,6002.024,1000,2720.21,21.117623,-398.219842,0.0,0.1
195000,194,6103.564,1000,2734.08,21.20896,-400.218956,0.0,0.1
196000,195,6018.264,1000,2747.55,21.092036,-400.821412,0.0,0.1
197000,196,6002.36,1000,2761.5,21.217805,-401.778405,0.0,0.1
198000,197,6169.453,1000,2775.44,21.217805,-402.894346,0.0,0.1
199000,198,6165.777,1000,2789.24,21.246577,-403.598289,0.0,0.1
200000,199,6307.992,1000,2803.92,21.183597,-404.968332,0.0,0.1
201000,200,6106.082,1000,2824.7,21.10631,-406.309158,0.0,0.1
202000,201,6040.735,1000,2838.58,21.36252,-407.021576,0.0,0.1
203000,202,6126.073,1000,2852.3,21.251223,-407.890151,0.0,0.1
204000,203,6218.885,1000,2866.08,21.916998,-408.696752,0.0,0.1
205000,204,6067.537,1000,2879.73,21.64292,-410.192705,0.0,0.1
206000,205,6126.567,1000,2893.57,21.4335,-411.050664,0.0,0.1
207000,206,6134.452,1000,2907.03,21.337387,-412.204746,0.0,0.1
208000,207,6448.163,1000,2920.95,21.561807,-412.887669,0.0,0.1
209000,208,6339.546,1000,2934.88,21.028518,-414.090067,0.0,0.1
210000,209,6373.418,1000,2948.8,21.041522,-415.43616,0.0,0.1
211000,210,6199.379,1000,2969.28,20.935857,-416.044313,0.0,0.1
212000,211,6182.968,1000,2982.89,20.970228,-417.286783,0.0,0.1
213000,212,6301.721,1000,2996.82,21.21491,-417.976642,0.0,0.1
214000,213,6122.617,1000,3010.4,20.854492,-418.793012,0.0,0.1
215000,214,6311.708,1000,3024.18,21.320864,-420.098844,0.0,0.1
216000,215,6303.033,1000,3038.51,20.997909,-420.832352,0.0,0.1
217000,216,6232.91,1000,3052.7,20.836787,-421.604657,0.0,0.1
218000,217,6391.988,1000,3065.52,20.725015,-422.412896,0.0,0.1
219000,218,6277.653,1000,3079.47,20.880461,-423.491821,0.0,0.1
220000,219,6314.145,1000,3092.93,20.815594,-424.367543,0.0,0.1
221000,220,6308.461,1000,3111.73,20.882249,-425.435865,0.0,0.1
222000,221,6366.058,1000,3124.94,20.895886,-426.717486,0.0,0.1
223000,222,6269.699,1000,3137.95,20.995791,-427.302367,0.0,0.1
224000,223,6347.193,1000,3151.24,20.810076,-428.16349,0.0,0.1
225000,224,6279.387,1000,3165.56,20.811901,-428.889689,0.0,0.1
226000,225,6495.98,1000,3179.45,20.860286,-429.906411,0.0,0.1
227000,226,6450.309,1000,3192.58,20.669258,-431.022781,0.0,0.1
228000,227,6344.776,1000,3205.84,20.561253,-431.559615,0.0,0.1
229000,228,6375.556,1000,3218.74,21.029036,-432.734323,0.0,0.1
230000,229,6433.456,1000,3232.29,20.576167,-433.556464,0.0,0.1
231000,230,6488.306,1000,3251.95,20.822825,-434.210295,0.0,0.1
232000,231,6393.169,1000,3265.48,20.653529,-435.026572,0.0,0.1
233000,232,6334.869,1000,3278.82,20.455052,-436.134845,0.0,0.1
234000,233,6474.929,1000,3292.59,20.882061,-437.019341,0.0,0.1
235000,234,6412.101,1000,3305.91,20.646697,-437.941354,0.0,0.1
236000,235,6600.98,1000,3319.67,20.483255,-438.483259,0.0,0.1
237000,236,6376.128,1000,3332.96,20.532222,-439.449615,0.0,0.1
238000,237,6448.036,1000,3346.66,20.233506,-440.320665,0.0,0.1
239000,238,6434.95,1000,3360.46,20.77009,-441.161289,0.0,0.1
240000,239,6402.751,1000,3374.03,20.617866,-442.214255,0.0,0.1
241000,240,6451.399,1000,3393.95,20.27817,-442.898983,0.0,0.1
242000,241,6579.326,1000,3408.43,20.46549,-443.568947,0.0,0.1
243000,242,6547.022,1000,3422.57,20.219038,-444.618055,0.0,0.1
244000,243,6504.436,1000,3436.6,20.898748,-445.048439,0.0,0.1
245000,244,6462.481,1000,3449.86,20.760807,-446.085727,0.0,0.1
246000,245,6636.599,1000,3463.08,20.663751,-446.754337,0.0,0.1
247000,246,6523.234,1000,3476.21,20.68738,-447.712712,0.0,0.1
248000,247,6391.56,1000,3489.39,20.758316,-448.800699,0.0,0.1
249000,248,6486.357,1000,3503.0,20.808781,-449.914477,0.0,0.1
250000,249,6466.843,1000,3517.39,20.814845,-450.489878,0.0,0.1
251000,250,6609.069,1000,3538.36,21.07037,-451.374324,0.0,0.1
252000,251,6617.228,1000,3551.74,20.624451,-451.692159,0.0,0.1
253000,252,6403.077,1000,3565.1,20.75601,-452.873157,0.0,0.1
254000,253,6620.611,1000,3578.8,20.777991,-453.560728,0.0,0.1
255000,254,6648.692,1000,3591.93,20.354425,-454.270373,0.0,0.1
256000,255,6797.743,1000,3605.6,20.714018,-455.484303,0.0,0.1
257000,256,6705.902,1000,3618.74,20.147782,-455.920542,0.0,0.1
258000,257,6414.883,1000,3632.55,20.606024,-456.896738,0.0,0.1
259000,258,6571.253,1000,3645.89,20.541846,-458.222417,0.0,0.1
260000,259,6650.864,1000,3659.24,20.224951,-458.684171,0.0,0.1
261000,260,6790.329,1000,3679.37,20.027255,-459.15394,0.0,0.1
262000,261,6725.413,1000,3692.9,20.285231,-460.189797,0.0,0.1
263000,262,6674.124,1000,3706.62,20.491224,-461.484381,0.0,0.1
