timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
138000,137,5977.236,1000,1923.47,35.071407,-509.249397,3.8e-05,0.104701
139000,138,5213.169,1000,1936.75,39.843258,-502.126678,-0.002441,0.111635
140000,139,6346.662,1000,1950.56,39.004075,-494.88237,-0.001853,0.11502
141000,140,6385.902,1000,1969.5,42.72924,-488.686984,-0.002727,0.122115
142000,141,6255.038,1000,1983.69,44.07688,-483.396132,-0.000437,0.123244
143000,142,6515.992,1000,1998.22,43.292212,-478.418644,-0.001199,0.126003
144000,143,6744.586,1000,2012.91,43.947136,-474.86087,0.000202,0.125553
145000,144,6806.174,1000,2027.51,45.79175,-471.070209,0.001185,0.12322
146000,145,6389.028,1000,2040.93,42.626509,-467.901874,-0.002137,0.127813
147000,146,6489.65,1000,2054.42,42.8965,-464.425301,-0.001881,0.131779
148000,147,6656.445,1000,2068.01,42.814277,-461.61484,-0.000325,0.133761
149000,148,6801.113,1000,2081.62,40.859979,-459.004178,7.5e-05,0.133139
150000,149,7108.595,1000,2095.75,39.632542,-457.801993,-0.000342,0.134431
151000,150,6886.434,1000,2115.48,37.412534,-455.23723,-0.000121,0.134808
152000,151,6901.189,1000,2129.58,37.039137,-453.028007,0.001304,0.130642
153000,152,7013.563,1000,2143.31,36.925608,-452.17285,0.00073,0.129139
154000,153,6910.942,1000,2156.5,35.397416,-451.180455,-0.001415,0.133309
155000,154,7126.97,1000,2170.41,36.02033,-449.865449,-0.000404,0.134238
156000,155,7064.868,1000,2184.22,34.087893,-449.019003,0.000671,0.132354
157000,156,7000.781,1000,2198.14,34.170229,-447.987454,0.001972,0.128029
158000,157,7077.965,1000,2211.39,33.417417,-446.86966,-0.002436,0.134125
159000,158,7245.374,1000,2225.24,33.329801,-446.566487,-0.001039,0.137217
160000,159,7271.274,1000,2238.86,32.253833,-446.325754,0.001645,0.133148
161000,160,7252.197,1000,2258.38,32.138182,-446.042532,-0.002633,0.139901
162000,161,7153.118,1000,2272.71,31.114758,-446.06686,0.000374,0.138315
163000,162,7103.451,1000,2286.57,30.280809,-445.239131,0.001062,0.136054
164000,163,7329.503,1000,2300.17,30.738298,-445.019176,-0.001418,0.139039
165000,164,7484.822,1000,2313.21,30.061266,-446.176738,0.000159,0.138954
166000,165,7000.488,1000,2326.79,29.501601,-446.160161,-0.0009,0.142335
167000,166,7326.384,1000,2341.53,30.512851,-445.803838,-0.000945,0.143832
168000,167,7467.51,1000,2356.17,28.723448,-445.631146,-0.001899,0.148772
169000,168,6964.894,1000,2371.5,29.664946,-447.112106,-0.000413,0.150156
170000,169,7552.865,1000,2385.95,27.857755,-446.472992,0.000748,0.147545
171000,170,7540.154,1000,2404.42,28.604044,-448.176085,-0.000451,0.149721
172000,171,7275.731,1000,2418.45,28.472447,-448.266952,0.000459,0.148175
173000,172,7450.737,1000,2432.15,27.913909,-448.823507,-0.002428,0.154885
174000,173,7251.065,1000,2446.4,29.355458,-449.055276,0.002085,0.149344
175000,174,7537.941,1000,2460.12,28.347054,-449.517207,-0.00036,0.149174
176000,175,7336.781,1000,2473.93,27.766803,-451.238024,0.000435,0.148166
177000,176,7604.78,1000,2487.61,26.946193,-452.030928,-0.001497,0.152701
178000,177,7613.527,1000,2501.42,27.872234,-452.88789,0.002814,0.146172
179000,178,7456.694,1000,2515.4,28.034238,-453.380238,-0.000791,0.148751
180000,179,7597.529,1000,2528.36,27.360852,-454.740982,-0.000127,0.146888
181000,180,7562.572,1000,2547.44,27.95272,-455.615324,-0.001018,0.150401
182000,181,7411.106,1000,2560.81,28.095276,-456.691339,0.000887,0.146823
183000,182,7634.31,1000,2574.43,27.792115,-457.704229,-0.002031,0.153868
184000,183,7691.948,1000,2588.11,28.078793,-459.523081,0.000718,0.151691
185000,184,7710.826,1000,2601.91,27.385253,-459.944004,-0.002115,0.157996
186000,185,7501.861,1000,2616.53,28.031188,-460.657553,0.000755,0.155857
187000,186,7687.831,1000,2631.21,27.180095,-461.573909,0.000592,0.154715
188000,187,7635.426,1000,2645.46,26.388853,-463.13881,0.00208,0.149555
189000,188,7827.342,1000,2659.02,26.480742,-464.099171,-0.001308,0.152701
190000,189,7399.755,1000,2672.41,27.723628,-464.845271,-0.001391,0.156559
191000,190,7819.11,1000,2691.76,26.564034,-466.63421,-0.001117,0.158851
192000,191,7799.021,1000,2706.09,27.809741,-466.215141,0.001333,0.155564
193000,192,7752.81,1000,2720.99,27.299398,-467.813615,0.000267,0.155615
194000,193,7881.139,1000,2736.53,27.592967,-469.730349,-0.001189,0.158014
195000,194,7633.103,1000,2750.07,27.420441,-470.885283,0.000582,0.158416
196000,195,7966.441,1000,2764.01,27.343015,-471.825287,-0.001973,0.161683
197000,196,7824.054,1000,2777.29,26.202358,-473.262649,-0.000285,0.163125
198000,197,7897.554,1000,2791.31,28.360916,-474.235642,0.001013,0.159959
199000,198,7772.749,1000,2805.05,26.715789,-475.853026,4e-05,0.160375
200000,199,7834.524,1000,2819.42,26.95177,-477.051841,-0.000602,0.161493
201000,200,7768.924,1000,2838.33,26.980673,-477.608861,-0.002575,0.167637
202000,201,7812.897,1000,2851.95,27.154954,-478.91874,-0.000332,0.168824
203000,202,7837.994,1000,2865.71,27.011109,-480.403109,0.001311,0.166714
204000,203,7684.598,1000,2879.18,26.626618,-481.937937,0.001152,0.162834
205000,204,7806.119,1000,2893.14,26.314734,-482.517209,-0.000562,0.164926
206000,205,7888.651,1000,2906.61,26.380799,-484.100249,-0.000619,0.166282
207000,206,7808.62,1000,2920.53,27.305576,-484.657768,0.00011,0.166548
208000,207,7934.744,1000,2933.72,27.441018,-485.817,0.000681,0.1644
209000,208,8034.708,1000,2947.56,26.338628,-487.147108,0.000209,0.164619
210000,209,8039.357,1000,2961.42,25.998573,-488.312664,0.000457,0.162639
211000,210,7849.41,1000,2981.03,27.057421,-489.252607,-0.000125,0.164156
212000,211,7996.8,1000,2995.1,27.228048,-491.822587,-0.001999,0.16796
213000,212,7987.891,1000,3009.32,27.560815,-491.814487,0.003163,0.161297
214000,213,8158.22,1000,3022.45,26.219787,-493.688682,-0.001676,0.163568
215000,214,7904.235,1000,3035.79,27.058356,-495.191507,-0.001639,0.170257
216000,215,7872.036,1000,3049.7,27.334659,-496.04128,0.000222,0.168244
217000,216,8011.789,1000,3064.07,26.467359,-497.797234,-2.4e-05,0.169434
218000,217,8186.617,1000,3079.13,27.703768,-498.647124,0.002487,0.162847
219000,218,8037.282,1000,3094.91,27.029469,-500.205029,-0.002476,0.168025
220000,219,8068.449,1000,3109.46,27.321758,-501.323,0.002914,0.159855
221000,220,8267.897,1000,3127.14,27.899379,-502.524049,-0.001619,0.164742
222000,221,7745.248,1000,3141.09,27.924513,-503.364897,-6.7e-05,0.165402
223000,222,8267.095,1000,3154.27,27.380638,-505.443342,-0.00109,0.167999
224000,223,7943.485,1000,3168.33,27.661767,-506.679879,-4.1e-05,0.16869
225000,224,8007.669,1000,3182.51,28.358043,-507.759144,0.001251,0.165113
226000,225,8052.108,1000,3195.81,28.418172,-509.054717,-0.002762,0.172413
227000,226,8250.702,1000,3209.37,27.994598,-509.803112,0.00163,0.16759
228000,227,8170.884,1000,3223.11,27.767549,-510.883493,-0.000182,0.168452
229000,228,8062.961,1000,3236.65,27.319476,-512.767391,0.001538,0.164554
230000,229,8228.294,1000,3250.05,27.900064,-513.929552,-0.002163,0.169644
231000,230,7935.837,1000,3268.8,27.223202,-516.065887,0.000734,0.16801
232000,231,8193.316,1000,3282.76,29.249816,-516.765469,-0.000675,0.16875
233000,232,7872.844,1000,3296.28,28.439154,-517.854768,-0.000675,0.172888
234000,233,8236.734,1000,3309.79,29.334999,-518.207727,0.001686,0.167377
235000,234,8427.335,1000,3324.29,29.211609,-519.657185,-0.000173,0.168885
236000,235,8220.216,1000,3337.97,28.511313,-521.69773,-0.001518,0.171173
237000,236,8075.725,1000,3352.88,29.921536,-522.158264,0.000272,0.171348
238000,237,8130.538,1000,3366.87,30.137844,-523.553504,-0.000275,0.173384
239000,238,8169.432,1000,3380.47,28.267399,-524.353882,0.001136,0.169344
240000,239,8396.701,1000,3393.26,30.075808,-525.781749,-0.002272,0.176385
241000,240,8224.979,1000,3412.55,28.868551,-527.610311,0.001874,0.171089
242000,241,8157.341,1000,3427.3,29.911085,-528.049398,-0.000894,0.173172
243000,242,8321.342,1000,3442.63,30.898443,-529.046158,-0.000969,0.175308
244000,243,8227.535,1000,3458.6,28.502465,-529.389203,0.000582,0.174399
245000,244,8227.252,1000,3472.02,29.053018,-531.574239,0.000371,0.172434
246000,245,8066.929,1000,3485.81,29.895381,-532.674479,-0.001764,0.179005
247000,246,8315.062,1000,3499.09,30.162154,-533.836331,-0.001079,0.180643
248000,247,8224.333,1000,3512.96,29.510755,-534.206931,-0.000569,0.182383
249000,248,7954.279,1000,3527.04,29.493865,-535.281112,0.001971,0.17721
250000,249,8261.435,1000,3540.63,29.553039,-535.915973,-0.000252,0.177887
251000,250,8294.178,1000,3560.24,30.768385,-536.974663,-0.001907,0.183327
252000,251,8407.025,1000,3573.74,30.099526,-537.73791,0.00157,0.178793
253000,252,8402.358,1000,3587.25,30.345791,-539.18185,-0.001117,0.182425
254000,253,8392.527,1000,3600.93,30.84429,-540.082574,0.000101,0.182306
255000,254,8334.856,1000,3614.24,30.843779,-540.899472,-0.000457,0.183703
256000,255,8457.602,1000,3628.08,29.871694,-542.053178,-0.000478,0.183765
257000,256,8317.437,1000,3641.78,30.682888,-542.639632,-0.000797,0.186549
258000,257,7841.081,1000,3655.39,30.185838,-543.190683,0.000296,0.185552
259000,258,8201.74,1000,3669.18,31.262247,-544.950691,0.000344,0.184813
260000,259,8457.339,1000,3683.0,29.716294,-545.156384,0.000532,0.183718
261000,260,8266.481,1000,3702.27,31.501411,-546.629061,0.000601,0.181079
262000,261,8379.714,1000,3716.27,32.259556,-546.976669,-0.000553,0.184766
263000,262,8259.548,1000,3730.63,31.368184,-548.93233,-0.001252,0.186419
264000,263,8404.552,1000,3743.08,31.861131,-549.340026,0.001994,0.18207
265000,264,8457.242,1000,3756.91,31.901699,-550.374169,-0.001762,0.186615
266000,265,8468.531,1000,3771.36,30.00294,-551.084397,-0.00067,0.187644
267000,266,8514.438,1000,3784.54,29.947581,-551.481438,0.000946,0.18587
268000,267,8593.435,1000,3798.06,32.154272,-553.201566,-0.002025,0.19111
269000,268,8434.152,1000,3811.61,32.584614,-552.320652,0.002395,0.184864
270000,269,8499.409,1000,3824.78,32.000841,-553.659545,0.001003,0.181817
271000,270,8325.811,1000,3844.05,30.951458,-555.043472,-0.002965,0.190749
272000,271,8258.575,1000,3857.1,31.779646,-556.149335,0.001651,0.186607
273000,272,8479.113,1000,3870.79,31.722894,-557.451221,-0.000782,0.189319
274000,273,8341.19,1000,3885.23,31.747171,-557.85853,0.001823,0.183606
