timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
6956,328,11.719,25,1.13,,
6970,329,7.93,14,1.13,,
6988,330,10.931,18,1.13,,
6997,331,5.904,9,1.13,,
7018,332,10.572,21,1.14,,
7033,333,13.125,15,1.14,,
7065,334,17.96,32,1.14,,
7084,335,13.493,19,1.15,,
7104,336,15.14,20,1.15,,
7134,337,25.314,30,1.15,,
7148,338,9.706,14,1.16,,
7175,339,23.656,27,1.16,,
7199,340,11.488,24,1.16,,
7208,341,6.513,9,1.16,,
7230,342,10.834,22,1.17,,
7252,343,8.402,22,1.17,,
7267,344,11.919,15,1.17,,
7294,345,15.657,27,1.18,,
7316,346,15.952,22,1.18,,
7331,347,6.573,15,1.18,,
7348,348,12.938,17,1.19,,
7370,349,8.178,22,1.19,,
7405,350,21.261,35,1.19,,
7429,351,15.468,24,1.2,,
7443,352,10.875,14,1.2,,
7457,353,9.513,14,1.2,,
7477,354,7.025,20,1.2,,
7497,355,15.276,20,1.21,,
7514,356,14.126,17,1.21,,
7541,357,30.007,27,1.21,,
7575,358,27.188,34,1.22,,
7585,359,5.222,10,1.22,,
7603,360,10.808,18,1.22,,
7618,361,13.807,15,1.23,,
7634,362,13.54,16,1.23,,
7650,363,9.681,16,1.23,,
7666,364,7.129,16,1.23,,
7698,365,28.31,32,1.24,,
7722,366,9.532,24,1.24,,
7734,367,7.007,12,1.25,,
7754,368,19.826,20,1.25,,
7766,369,8.727,12,1.25,,
7783,370,13.409,17,1.25,,
7798,371,9.959,15,1.26,,
7839,372,35.144,41,1.27,,
7859,373,14.333,20,1.28,,
7874,374,8.077,15,1.28,,
7901,375,16.125,27,1.29,,
7931,376,21.177,30,1.3,,
7995,377,96.137,64,1.31,,
8008,378,7.276,13,1.31,,
8068,379,52.417,60,1.32,,
8086,380,16.496,18,1.32,,
8105,381,16.108,19,1.33,,
8117,382,9.077,12,1.33,,
8131,383,10.492,14,1.33,,
8148,384,15.098,17,1.34,,
8177,385,33.467,29,1.35,,
8222,386,66.932,45,1.36,,
8232,387,6.582,10,1.36,,
8250,388,8.041,18,1.37,,
8272,389,19.337,22,1.37,,
8301,390,27.86,29,1.38,,
8311,391,6.472,10,1.38,,
8358,392,30.684,47,1.39,,
8370,393,8.15,12,1.39,,
8390,394,7.937,20,1.4,,
8407,395,11.705,17,1.4,,
8422,396,12.381,15,1.4,,
8454,397,19.565,32,1.4,,
8470,398,13.736,16,1.41,,
8483,399,11.64,13,1.41,,
8502,400,14.117,19,1.41,,
8517,401,13.827,15,1.41,,
8527,402,6.296,10,1.42,,
8539,403,8.07,12,1.42,,
8555,404,9.875,16,1.42,,
8593,405,14.041,38,1.43,,
8604,406,4.666,11,1.43,,
8623,407,18.1,19,1.43,,
8639,408,16.607,16,1.43,,
8681,409,33.889,42,1.44,,
8702,410,18.515,21,1.44,,
8723,411,11.446,21,1.45,,
8738,412,9.231,15,1.45,,
8756,413,14.085,18,1.45,,
8767,414,6.978,11,1.45,,
8796,415,23.534,29,1.46,,
8811,416,7.923,15,1.46,,
8818,417,3.803,7,1.46,,
8829,418,8.171,11,1.46,,
8860,419,4.258,31,1.47,,
8874,420,12.804,14,1.47,,
8894,421,7.526,20,1.47,,
8925,422,22.522,31,1.48,,
8957,423,27.186,32,1.48,,
8973,424,11.696,16,1.49,,
8987,425,11.676,14,1.49,,
9026,426,39.227,39,1.49,,
9037,427,7.6,11,1.5,,
9051,428,9.338,14,1.5,,
9066,429,10.255,15,1.5,,
9078,430,8.476,12,1.5,,
9097,431,17.703,19,1.5,,
9108,432,6.192,11,1.51,,
9142,433,30.204,34,1.51,,
9170,434,12.46,28,1.52,,
9196,435,23.978,26,1.52,,
9213,436,11.752,17,1.52,,
9245,437,22.967,32,1.53,,
9261,438,9.752,16,1.53,,
9275,439,8.895,14,1.53,,
9309,440,36.419,34,1.54,,
9328,441,17.8,19,1.54,,
9344,442,10.042,16,1.54,,
9369,443,25.572,25,1.55,,
9380,444,8.184,11,1.55,,
9396,445,8.469,16,1.55,,
9407,446,6.685,11,1.55,,
9433,447,8.612,26,1.56,,
9441,448,4.726,8,1.56,,
9453,449,7.472,12,1.56,,
9475,450,20.292,22,1.56,,
9491,451,12.877,16,1.57,,
9513,452,10.957,22,1.57,,
9540,453,29.14,27,1.57,,
9551,454,6.483,11,1.57,,
9567,455,8.055,16,1.58,,
9578,456,5.476,11,1.58,,
9593,457,7.829,15,1.58,,
9629,458,36.267,36,1.59,,
9657,459,15.407,28,1.59,,
9668,460,6.991,11,1.59,,
9680,461,8.557,12,1.6,,
9695,462,5.998,15,1.6,,
9705,463,6.568,10,1.6,,
9719,464,10.649,14,1.6,,
9736,465,16.334,17,1.61,,
9759,466,16.476,23,1.61,,
9792,467,34.446,33,1.62,,
9815,468,12.468,23,1.62,,
9827,469,6.726,12,1.63,,
9903,470,91.752,76,1.64,,
9950,471,25.85,47,1.65,,
9965,472,9.587,15,1.65,,
9999,473,19.879,34,1.65,,
10020,474,21.817,21,2.02,,
10058,475,38.219,38,2.02,,
10097,476,52.864,39,2.03,,
10111,477,8.455,14,2.03,,
10126,478,10.686,15,2.03,,
10145,479,12.228,19,2.04,,
10156,480,7.557,11,2.04,,
10169,481,5.366,13,2.04,,
10185,482,7.512,16,2.04,,
10208,483,23.52,23,2.05,,
10219,484,6.931,11,2.05,,
10231,485,6.642,12,2.05,,
10241,486,7.336,10,2.06,,
10263,487,22.198,22,2.06,,
10286,488,18.908,23,2.07,,
10300,489,6.678,14,2.07,,
10311,490,7.124,11,2.07,,
10322,491,6.538,11,2.07,,
10368,492,17.982,46,2.08,,
10398,493,24.228,30,2.08,,
10416,494,12.396,18,2.09,,
10429,495,8.081,13,2.09,,
10442,496,6.778,13,2.09,,
10452,497,5.641,10,2.09,,
10463,498,7.653,11,2.09,,
10478,499,9.976,15,2.1,,
10493,500,9.19,15,2.1,,
10503,501,6.016,10,2.1,,
10514,502,7.078,11,2.11,,
10532,503,17.066,18,2.11,,
10551,504,19.691,19,2.11,,
10575,505,13.689,24,2.12,,
10593,506,15.568,18,2.12,,
10616,507,19.836,23,2.12,,
10635,508,8.734,19,2.13,,
10646,509,7.143,11,2.13,,
10681,510,33.415,35,2.13,,
10697,511,10.717,16,2.14,,
10715,512,16.054,18,2.14,,
10736,513,4.294,21,2.14,,
10772,514,28.973,36,2.15,,
10787,515,10.398,15,2.15,,
10804,516,12.574,17,2.15,,
10829,517,25.428,25,2.16,,
10842,518,11.694,13,2.16,,
10870,519,24.871,28,2.17,,
