timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
15976,761,1.372,11,3.01,,
15998,762,0.896,22,3.01,,
16023,763,4.161,25,3.01,,
16045,764,-0.108,22,3.02,,
16055,765,-2.492,10,3.02,,
16067,766,-1.85,12,3.02,,
16088,767,-0.843,21,3.03,,
16112,768,5.129,24,3.03,,
16135,769,10.211,23,3.03,,
16152,770,6.662,17,3.04,,
16176,771,-8.548,24,3.04,,
16226,772,4.154,50,3.05,,
16240,773,2.611,14,3.05,,
16260,774,2.865,20,3.05,,
16294,775,15.14,34,3.06,,
16321,776,-3.59,27,3.06,,
16350,777,10.979,29,3.07,,
16361,778,-1.887,11,3.07,,
16382,779,1.158,21,3.07,,
16415,780,0.12,33,3.08,,
16436,781,5.321,21,3.08,,
16480,782,30.458,44,3.09,,
16493,783,-2.523,13,3.09,,
16516,784,-1.083,23,3.1,,
16527,785,-1.934,11,3.1,,
16544,786,-8.002,17,3.1,,
16558,787,-0.853,14,3.1,,
16581,788,-3.959,23,3.11,,
16628,789,16.431,47,3.12,,
16650,790,-1.884,22,3.12,,
16668,791,7.314,18,3.12,,
16699,792,12.211,31,3.13,,
16716,793,-7.065,17,3.13,,
16733,794,5.381,17,3.13,,
